entity_id,name,country_iso3,entity_type,sector_code,influence_score,rank,revenue_usd,employee_count,years_active
lei:69940035ZR3MCEXLOR89,BiogasTec Trading,BEL,company,,,952.0,,,
lei:335800CRQPAVDAWKYD79,PATODIAS,IND,company,,,952.0,,,
lei:8156002ADA5531364095,MASTERS SRL,ITA,company,,,952.0,,,
lei:5299000ZBAJBISQELO69,AUTOSERVICE AGREITER SAS DI AGREITER PHILIPP,ITA,company,,,952.0,,,
lei:6488Q977A2V3XM22YE83,HONEY SINGH PRODUCTIONS LLP,IND,company,,,952.0,,,
lei:64885J67ZQ986LG2LV52,CHANDRA PRAKASH SAHU,IND,company,,,952.0,,,
lei:391200Q7XI2RWC4KGU57,Ergo in der Elbmarsch UG (haftungsbeschränkt),DEU,company,,,952.0,,,
lei:815600E82E26A84E0859,TARA S.R.L.,ITA,company,,,952.0,,,
lei:529900Z60CDOZPE9ZM03,L.T.D. Lübeckertordamm Entwicklungs-GmbH,DEU,company,,,952.0,,,
lei:529900VSHCY0K4GO7L06,I PINI IMMOBILIARE S.R.L.,ITA,company,,,952.0,,,
lei:636700WTLCVSGFTOLD34,BE Partner Båstad AB,SWE,company,,,952.0,,,
lei:636700HRIHJK3U0BC831,"Partners Group Moss Wood, L.P.",CYM,company,,,952.0,,,
lei:391200YFDG9P1CM8OF34,Zamok Real Estate UG (haftungsbeschränkt),DEU,company,,,952.0,,,
lei:636700OIPCZJG0VN9Y33,House of the Lord B.V.,NLD,company,,,952.0,,,
lei:254900T30GE8L8DK8M29,EATON VANCE CORE PLUS BOND CIT,USA,company,,,952.0,,,
lei:5299006CQTUV5OMQ4H09,Sandrome Ltd.,BHS,company,,,952.0,,,
lei:335800188F54FCTA8310,DBL RENEWABLE PRIVATE LIMITED,IND,company,,,952.0,,,
lei:969500SNHDIQ6KH2JN26,SELARL GRANDE PHARMACIE DE CAVIGNAC,FRA,company,,,952.0,,,
lei:969500CVW21N0XFNEI62,LORD JIM,FRA,company,,,952.0,,,
lei:529900UHYMIG5HY5WL76,VKB Immobilienmanagement II GmbH & Co. KG,DEU,company,,,952.0,,,
lei:636700UVIO0KLRVSEA98,"Partners Group HB Eagle, L.P.",CYM,company,,,952.0,,,
lei:335800NK12ODKL4UWA28,DBL BHOPAL SOLAR LIMITED,IND,company,,,952.0,,,
lei:391200XI33MHC5CPDF51,Karma Capital Management GmbH,DEU,company,,,952.0,,,
lei:9845005E2D8B8ADFCA61,CAIRNS BEACHES INVESTMENTS PTY LTD,AUS,company,,,952.0,,,
lei:529900XA4ZNRSEQNSD54,VKB Immobilienmanagement I Verwaltung GmbH,DEU,company,,,952.0,,,
lei:724500QYY7O1PBIAH824,Fanny Beheer B.V.,NLD,company,,,952.0,,,
lei:98450007OCDA03CD9B86,LHC ApS,DNK,company,,,952.0,,,
lei:984500CF82BY8FD40B57,Plei AB,SWE,company,,,952.0,,,
lei:391200KES5DRV8IZPN77,No oslo dude eats sea food UG (haftungsbeschränkt),DEU,company,,,952.0,,,
lei:529900H2DR15M6C1VK77,"RED BOX INVERSIONES, S.L.",ESP,company,,,952.0,,,
lei:636700UQF555W7XRSC97,KALVE & TØKJE AS,NOR,company,,,952.0,,,
lei:529900TZOVNNBMAJSX26,VKB Immobilienmanagement I GmbH & Co. KG,DEU,company,,,952.0,,,
lei:984500RBEEC4C914DE23,FBoys Holding ApS,DNK,company,,,952.0,,,
lei:969500I4467VRS4SME79,CM-AM STRATEGIE GLOBAL INNOVATION,FRA,company,,,952.0,,,
lei:894500BVF1GGBXZYBB33,ElConSec GmbH,DEU,company,,,952.0,,,
lei:391200IS9JO40KRE0S87,RBK Verwaltungs GmbH,DEU,company,,,952.0,,,
lei:648874YXIO394CDG4011,MANSA MOBILITY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:984500CVCD647C1B9F32,SAGAR ASHOK DHERE,IND,company,,,952.0,,,
lei:6488B01KH9DJ70WQ6857,Quattro B.V.,NLD,company,,,952.0,,,
lei:391200279ZP9VYU3C856,Expo Living GmbH,DEU,company,,,952.0,,,
lei:64883SPF044A77FPY021,Bird B.V.,NLD,company,,,952.0,,,
lei:391200LTZJAU1HCTX954,"ACP 2025 Candle II, L.P.",USA,company,,,952.0,,,
lei:6488PT342CL98EC99Q61,ETHIMO PROJECTS INDIA PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488XX93U8D49F4V1X50,GMP INC,IND,company,,,952.0,,,
lei:529900IIN4EAMUH3UQ22,FEMA SRL,ITA,company,,,952.0,,,
lei:9598002M6QGWF8TV4Q55,PROMOTORA AGROPECUARIA DEL VALLES S.L.,ESP,company,,,952.0,,,
lei:64889I53KTS426LSX664,SK ADVISORY LTD,GBR,company,,,952.0,,,
lei:5299009MZ17NH0MEYM12,Autohof Seesen-Rhüden eGbR,DEU,company,,,952.0,,,
lei:636700M0XHN52X5BR371,"Partners Group Direct Equity VI (USD) C-I, L.P.",CYM,company,,,952.0,,,
lei:6488YBH9EHC52Z047579,METALS INDIA,IND,company,,,952.0,,,
lei:699400NMIUT3ZFK5H686,BiogasTec,BEL,company,,,952.0,,,
lei:6488HK5D8U53LL05S468,Briqwise België,BEL,company,,,952.0,,,
lei:894500GGH63GNZQJQV60,Somenatiivi Oy,FIN,company,,,952.0,,,
lei:959800JAD8Y8S4441W89,NOOMA PATRIMONY S.L.,ESP,company,,,952.0,,,
lei:9845009DC10D5AV5BA96,CRYSTAL CLEAR ENVIRONMENTAL PTE. LTD.,SGP,company,,,952.0,,,
lei:391200RPSP4E2KXC7E83,Walz Vermögensverwaltung GmbH,DEU,company,,,952.0,,,
lei:6488546MU5ISE1PB5415,MAXWIN HUMANCARE FOUNDATION,IND,company,,,952.0,,,
lei:894500G1UKXJ0RE0L340,VOLTRA TECHNOLOGIES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488AX9F419B9HV5N678,AGREGÁT INVEST s.r.o.,CZE,company,,,952.0,,,
lei:9845007464CF0096A420,تريوا - ش م ح,ARE,company,,,952.0,,,
lei:7245004JBCUPUDYOM977,Mullekom Invest Beheer B.V.,NLD,company,,,952.0,,,
lei:6488XB77R9AV85I20I25,SUN TECHNOCRATES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:724500HLA6CF9RYCT838,Ten Forty B.V.,NLD,company,,,952.0,,,
lei:6488GTXRS349H2227H42,KARTOS GLOVES INDUSTRIES LLP,IND,company,,,952.0,,,
lei:529900N02CD24MMLSV65,VDC SERVICIOS MULTIPLES SOCIEDAD LIMITADA,ESP,company,,,952.0,,,
lei:984500E6556C9680AB77,KLIPLEV VVS og SYDVENTILATION A/S,DNK,company,,,952.0,,,
lei:98450080BFFBDX9DC698,OJIISAN INVESTMENTS PTY LIMITED,AUS,company,,,952.0,,,
lei:64887P9656CQ3F9MCA42,SUNNA IRFAN,IND,company,,,952.0,,,
lei:64889MBTS7R136U13Q15,INNOREALTY,LUX,company,,,952.0,,,
lei:529900AY326ONNQZ0865,Dreamhome Properties GmbH,AUT,company,,,952.0,,,
lei:6488016C6UC871ESWJ15,V.G. CONSTRUCTION,BEL,company,,,952.0,,,
lei:335800DNJ4GHD3H67M67,PALANIYAPPA AGENCIES,IND,company,,,952.0,,,
lei:6488GT45EF8P76A34D84,PANJA DALL AND OIL INDUSTRIES,IND,company,,,952.0,,,
lei:8156004C88D6F5509B52,COMUNE DI VERCELLI,ITA,company,,,952.0,,,
lei:699400W1NGVEJ35LOQ90,TREVION,BEL,company,,,952.0,,,
lei:98450002CUC5AFAFDF72,EG SATURN BORROWER LLC,USA,company,,,952.0,,,
lei:2549009MPRFEFGKX7003,AZALEA SOLAR MM LLC,USA,company,,,952.0,,,
lei:9695008T0BGAXM6AZV09,M.P.T.P.,FRA,company,,,952.0,,,
lei:529900U4L52OAOHHB881,limes datentechnik gmbh,DEU,company,,,952.0,,,
lei:9845008CFPE3D070B026,ZAVERI BROTHERS SILVER PLATERS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:984500F2BB3C1573KB62,SONIYA TWO WHEELERS,IND,company,,,952.0,,,
lei:6488EJ6W1R0F7I892H63,MB AMG real estate,LTU,company,,,952.0,,,
lei:529900IQFS9BFYAHVC39,OSG Objektgesellschaft Standort Giesing mbH,DEU,company,,,952.0,,,
lei:2549000IP5YX3OWGY330,Arkyn Company Limited,VGB,company,,,952.0,,,
lei:9845005676SGD4992I45,بتكود للاستثمارات - ش م ح,ARE,company,,,952.0,,,
lei:984500F9C9DX37AE3930,"AURORA WAREHOUSE BORROWER, LLC",USA,company,,,952.0,,,
lei:391200O4Y22VIFXGL660,Atlantic Cedrus Consulting & Ventures GmbH,DEU,company,,,952.0,,,
lei:6488D7G0G9668ASLK261,PUJARA JIGNESH JASVANTLAL HUF,IND,company,,,952.0,,,
lei:636700EUN35UOH7BSI84,Augustor AB,SWE,company,,,952.0,,,
lei:6488491UQK0AM0G9K539,Hismon SE,CZE,company,,,952.0,,,
lei:254900771ATKA454T673,FRENCH FAVORITES PTY LTD,AUS,company,,,952.0,,,
lei:636700R188EXCMPPKL31,ENNKAY GLOTEX LLP,IND,company,,,952.0,,,
lei:747800I0L99NVS62DB43,SMARTING d.o.o. za graditeljstvo i projektiranje,HRV,company,,,952.0,,,
lei:815600C3D3D081D1F885,A.M. 85 INVEST SRL,ITA,company,,,952.0,,,
lei:2549008AEW8KNDCRJI19,Blackstone Credit Supplemental Account - K Sub LP,CYM,company,,,952.0,,,
lei:254900S5CSTCNT3AVZ54,BLACKSTONE CREDIT SUPPLEMENTAL ACCOUNT - K LP,USA,company,,,952.0,,,
lei:98450046DXG67AA63D60,Regia Global Assets Partnership,CAN,company,,,952.0,,,
lei:391200Y4NULV6VOZHV51,Verner and Friends GmbH,DEU,company,,,952.0,,,
lei:81560056933DBC34C653,NEW METAL SRL SEMPLIFICATA,ITA,company,,,952.0,,,
lei:6488CR52ZMH505V82P70,KOHINOOR GATEWAY LLP,IND,company,,,952.0,,,
lei:529900O7DM14VGOOVM48,iShares iBonds Dec 2037 Term € Corp UCITS ETF,IRL,company,,,952.0,,,
lei:529900OU2P7HWGHZZ671,iShares iBonds Dec 2036 Term € Corp UCITS ETF,IRL,company,,,952.0,,,
lei:64880VA8XB1N417UK566,WESTERN ELECTRICAL UNIT NO 2,IND,company,,,952.0,,,
lei:529900LMZXTNYXXBL526,iShares iBonds Dec 2037 Term $ Corp UCITS ETF,IRL,company,,,952.0,,,
lei:815600670395FACFE441,ASSOCIAZIONE PENSIONATI EUROPEI OVER 50,ITA,company,,,952.0,,,
lei:984500A6EC0EDD748376,St. Gilgen International School GmbH,AUT,company,,,952.0,,,
lei:984500AEB8B7BA85CB44,121 LIFESCIENCE PRIVATE LIMITED,IND,company,,,952.0,,,
lei:984500864K9557746371,Brewfinity Uganda Limited,UGA,company,,,952.0,,,
lei:64885WOW7BD49J75Y750,HOLOFLEX 2000 Kft.,HUN,company,,,952.0,,,
lei:6488T0271JO7IJK69X84,CapitalWizard Zrt.,HUN,company,,,952.0,,,
lei:969500FXPMT7V4U4OA67,MEOUMAN,FRA,company,,,952.0,,,
lei:529900YYGT5YFVXWZ908,iShares World Thematic Rotation Active UCITS ETF,IRL,company,,,952.0,,,
lei:5299008OV0XETXJ80L46,Neo Immobilienverwaltung GmbH,DEU,company,,,952.0,,,
lei:984500D3CCA9A796EF57,GROW Heritage Fund,HKG,company,,,952.0,,,
lei:9845007BD3D47DFT5264,YANN DRIVER VTC 83,FRA,company,,,952.0,,,
lei:9695002WLUWTCQW4MA58,FINANCIERE PLOUERAISE,FRA,company,,,952.0,,,
lei:3358005R3SLNEASGHV17,K V S RAMESH BABU,IND,company,,,952.0,,,
lei:529900ANHG2CHMZHP243,Olympia Hammersmith Beteiligungs GmbH,DEU,company,,,952.0,,,
lei:254900X278FFZN2I8I55,Gosfield-Quadro Communications Co-Operative Inc.,CAN,company,,,952.0,,,
lei:2549008A07UPI1CNBE33,A.T.D. FINANCE PTY LTD,AUS,company,,,952.0,,,
lei:6488EJ6FH9I2334Q2V97,SAMRUDHI SUGARS LIMITED,IND,company,,,952.0,,,
lei:984500ECA13E6C710646,The trustee for The Champion Investment Trust,AUS,company,,,952.0,,,
lei:984500DZQFCAA1B7F665,SONOL HABITAT,FRA,company,,,952.0,,,
lei:9845002EC4U52ABBFE79,FM Företagsutveckling AB,SWE,company,,,952.0,,,
lei:529900JZB1VJW8O33J91,INFA CANDAS SL,ESP,company,,,952.0,,,
lei:529900AVILIIGLFDQO48,"AGROINVERSIONES MANCHA QUINTUS, SOCIEDAD LIMITADA",ESP,company,,,952.0,,,
lei:98450009DLFA7854BB28,ARON ENERGY PREPAY 73 LLC,USA,company,,,952.0,,,
lei:984500A597F0A79F4430,The Trustee for Matlof International Family Trust,AUS,company,,,952.0,,,
lei:9845009J6C3A41596E55,Grundejerforeningen Hvedevænget,DNK,company,,,952.0,,,
lei:984500C0ALDZ6XD56835,LS Boligudlejning ApS,DNK,company,,,952.0,,,
lei:969500IBJ5CA31DE1K63,TUBALKINOX,FRA,company,,,952.0,,,
lei:984500F557364FE0AB29,ARON ENERGY PREPAY 75 LLC,USA,company,,,952.0,,,
lei:529900AITUFAPL3RL795,AC Apollo Immobilien GmbH,DEU,company,,,952.0,,,
lei:64884H6FQ0QUB9547C61,Match Pro Utbildning AB,SWE,company,,,952.0,,,
lei:95980047EHU4VND0BW90,UGALDE HERMANOS SA,ESP,company,,,952.0,,,
lei:984500CFJ1H67A7E7F40,ARON ENERGY PREPAY 77 LLC,USA,company,,,952.0,,,
lei:52990089MUCXM3TU7Y50,"QUARTUS MANCHA AGRO, SOCIEDAD LIMITADA",ESP,company,,,952.0,,,
lei:724500CEY020Z4Q9ER55,Samen-trots B.V.,NLD,company,,,952.0,,,
lei:9598001JKASEL7BV1F83,DISSUR BEAS SL,ESP,company,,,952.0,,,
lei:959800H6269U6JAD4T75,FUNCAT TRIANA SL,ESP,company,,,952.0,,,
lei:984500IA6376CDED9420,ARON ENERGY PREPAY 76 LLC,USA,company,,,952.0,,,
lei:984500B95J1EY86A2D39,SHRI ANCHE EDUCATIONAL CHARITABLE TRUST,IND,company,,,952.0,,,
lei:724500V4YHQ2DCDMOX72,FeJuSo Holding B.V.,NLD,company,,,952.0,,,
lei:724500TCF0KF5PUNWT20,Anna-Esthesie B.V.,NLD,company,,,952.0,,,
lei:529900O0CPWH0VNGDK79,SOCIETA' AGRICOLA LA MIA TERRA S.R.L.,ITA,company,,,952.0,,,
lei:984500FEB8MB01851T05,ARON ENERGY PREPAY 78 LLC,USA,company,,,952.0,,,
lei:391200Z3PXMRDP8HFZ17,Terra Education Europe GmbH,DEU,company,,,952.0,,,
lei:9845002B044EA901E542,ARON ENERGY PREPAY 79 LLC,USA,company,,,952.0,,,
lei:984500D05F1FFA2FR006,Alexander Sadek UG (haftungsbeschränkt),DEU,company,,,952.0,,,
lei:9845005D76E22459C688,ARON ENERGY PREPAY 80 LLC,USA,company,,,952.0,,,
lei:335800CJAJPRYC9PZK07,HUMAITHI TRADERS,IND,company,,,952.0,,,
lei:969500YZG6YZ82Q8UP20,SCI PENTECOTE FORMATION,FRA,company,,,952.0,,,
lei:724500UD02PLXGHO3G60,Reeks Management B.V.,NLD,company,,,952.0,,,
lei:969500PASOYAM1CYLI04,DEFALCHI,FRA,company,,,952.0,,,
lei:6367007SYVLE4S5X7Y17,CV Ekonomi AB,SWE,company,,,952.0,,,
lei:335800VEY71K5NNCD593,SRI VISHNU DURGA ENERGY PRIVATE LIMITED,IND,company,,,952.0,,,
lei:25490065BLEX1YNWGK40,The Trustee for Park Sydney Commercial Property Unit Trust,AUS,company,,,952.0,,,
lei:984500AE62BE9UJ9B023,ARON ENERGY PREPAY 81 LLC,USA,company,,,952.0,,,
lei:959800SZCSX8WXHVD733,RENT WITH US SOCIEDAD LIMITADA,ESP,company,,,952.0,,,
lei:3358001KOH4KCAZGB209,UTHAMIAMMAL SEVENAGOWDER CHARITABLE TRUST,IND,company,,,952.0,,,
lei:529900QCY70U6P55SU63,iShares Japan Equity Enhanced Active UCITS ETF,IRL,company,,,952.0,,,
lei:335800GME427FFQ8E607,TRUEMADE ENTERPRISES LIMITED,IND,company,,,952.0,,,
lei:9845002E08CBCEC0D048,AMARENCO SOLAR CARRIGALINE LIMITED,IRL,company,,,952.0,,,
lei:529900G41EP7KW04QG11,Daniel Bender Verwaltungs UG (haftungsbeschränkt),DEU,company,,,952.0,,,
lei:335800V5H2BJPCZSAJ49,POWERGRID DAVANAGERE AUGMENTATION TRANSMISSION LIMITED,IND,company,,,952.0,,,
lei:959800TWDMTTT9BLJ338,TORRELAR INVESTIMENTI SL,ESP,company,,,952.0,,,
lei:335800JCGEM1LACKHN18,POWERGRID CHITRADURGA BELLARY TRANSMISSION LIMITED,IND,company,,,952.0,,,
lei:894500G3UN2IBIOG3B86,RAJSHI CONSTRUCTIONS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:95980004PXNETJ48D796,RIBELLES ABOGADOS Y CONSULTORES SL,ESP,company,,,952.0,,,
lei:6488Q82R8WG261BUX752,GALANTAALMAS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:984500XAB2A6762A2C23,"ETIGLOBO, LDA",PRT,company,,,952.0,,,
lei:3358001ED4E4N1EB5E33,JAGTAT AGRI SEEDS,IND,company,,,952.0,,,
lei:529900UIXKP3AO4LNR94,A. Bagel GmbH & Co. KG,DEU,company,,,952.0,,,
lei:9598001VAPJKT8FBE921,PARTICIPACIONES PATRIMONIALES SL,ESP,company,,,952.0,,,
lei:724500W4ANX9K045QG17,Godding-Kroon Holding B.V.,NLD,company,,,952.0,,,
lei:335800SRKXRYRD4B2A24,RADHIKA ENTERPRISES,IND,company,,,952.0,,,
lei:969500CSO59OLKRVH456,LYFE,FRA,company,,,952.0,,,
lei:3358005YPBNJLHA8EK73,POWERGRID KOPPAL GADAG AUGMENTATION TRANSMISSION LIMITED,IND,company,,,952.0,,,
lei:969500MKPYCL3ZD7QX82,GDRJJ,FRA,company,,,952.0,,,
lei:6367007WHWH9P6WY2Y41,KL Racing AB,SWE,company,,,952.0,,,
lei:636700Y8J6CIRT2G6R30,Snickaren på Limhamn AB,SWE,company,,,952.0,,,
lei:959800F34CX36LD3XD56,RAMIREZ DOLZ BARCELONA SL,ESP,company,,,952.0,,,
lei:984500A4UB0D6B8B3A72,ALWAYS GROWING ACADEMY SL,ESP,company,,,952.0,,,
lei:254900BAP2PQRXKK7Y77,TRAPAY LTD,GBR,company,,,952.0,,,
lei:64883676OPKL46D7VC42,NEW CENTURY FILAMENTS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:815600C708FCE7FFE955,AZIENDA PUBBLISERVIZI BRUNICO,ITA,company,,,952.0,,,
lei:529900KQUGFVSHEM7N41,MFF Holding GmbH,DEU,company,,,952.0,,,
lei:64880MD31MM4AXE29502,WIRTZ PRECISION MACHINING PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64880P82YOHFHI892877,SHANKHESHWAR RESOURCE PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488R6WXG03Z025I0H40,KELAN SOLAR PRIVATE LIMITED,IND,company,,,952.0,,,
lei:6488R1TN91B5W8EX7915,M/S PANKAJ ENGINEERING,IND,company,,,952.0,,,
lei:984500D1C37B49404424,MILLION COMETS S.A.,PAN,company,,,952.0,,,
lei:529900UO7SQZ0B9LG487,MARMI BIANCO GIOIA SRL,ITA,company,,,952.0,,,
lei:529900AZGTSTJ7LLFZ85,EMIT ventures GmbH,DEU,company,,,952.0,,,
lei:984500B477B36A941B41,Konsultfirman Niklas Adler AB,SWE,company,,,952.0,,,
lei:984500F3A13B66SAC526,PASAYDAN SEVA BHAVI SANSTHA,IND,company,,,952.0,,,
lei:254900YTP2B8OH5RYD51,BAHATI NZURI PTY LTD,AUS,company,,,952.0,,,
lei:969500H0YYNW9O8RBW64,SEHT EXPLOIT HOTEL TUILERIES,FRA,company,,,952.0,,,
lei:9845002A8ADAC1EE8B63,CEDAR VALLEY SA,PAN,company,,,952.0,,,
lei:98450083C894D7B2AJ15,PSP IT AB,SWE,company,,,952.0,,,
lei:984500C7677BXCCEFD12,BE Investment-Verwaltungs GmbH,DEU,company,,,952.0,,,
lei:969500FI72Z5SSQTY883,SDT INVEST,FRA,company,,,952.0,,,
lei:529900M9GVJLTG5L9894,S.M. LOGISTIC S.R.L.,ITA,company,,,952.0,,,
lei:63670037METL6NM2EN24,Global Hybrid Bond Fund,LUX,company,,,952.0,,,
lei:529900ANN9RCU7RFZ957,AMCHOR WEALTH BUYOUTS SCR SA,ESP,company,,,952.0,,,
lei:6488B7I7A14IL121XT31,AMEET BANSAL,IND,company,,,952.0,,,
lei:636700158IQSEAQT7R92,Senior ABS Income Fund,LUX,company,,,952.0,,,
lei:969500QYR36K2LRULF70,PC2M NEMO,FRA,company,,,952.0,,,
lei:648890I52N7AL1DH1U90,OÜ SSS1,EST,company,,,952.0,,,
lei:6488X75MAC4UR579L609,BLAIR CADELL (NOMINEES) LIMITED,GBR,company,,,952.0,,,
lei:6367004TZD80GNU7QU09,Global Unconstrained Credit Fund,LUX,company,,,952.0,,,
lei:5299009TXO88QYHJVS69,IN ALTERNATIVE SOCIETA' DI CONSULENZA FINANZIARIA A RESPONSABILITA' LIMITATA,ITA,company,,,952.0,,,
lei:6488CNG9V3LR966W2735,LEGEND MEDICINES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:969500RTC0SC4TUMT965,LUCEVA,FRA,company,,,952.0,,,
lei:391200AJQE523CL1PF35,Markus Wolf Beteiligungs GmbH,DEU,company,,,952.0,,,
lei:699400DZVILZPXMOR465,TREVI FINANCE,BEL,company,,,952.0,,,
lei:969500LZCTDJ4375U443,ELCA,FRA,company,,,952.0,,,
lei:6488195R1C40NLK0XB07,CHUKIRAA ENTERPRISES PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64888P3RI1GZ23UQ7138,CITRIX SOFTWARE TECHNOLOGIES,IND,company,,,952.0,,,
lei:5299007ICJBJEQLIIY50,SEA STYLE COMPANY S.P.A.,ITA,company,,,952.0,,,
lei:9845009654A487F8D573,SOLUTION DESIGN GROUP PTY LTD,AUS,company,,,952.0,,,
lei:648841UBZW84H4XF1828,CHAKKIRALA RAVISHANKAR,IND,company,,,952.0,,,
lei:391200S3O1Q8UA4DEN16,Abele Familien KG,DEU,company,,,952.0,,,
lei:699400SYZX46XIYZFY96,HADDAD BRANDS BELGIUM,BEL,company,,,952.0,,,
lei:64880E307N5TBHN22Y93,MOONLIT METALS,IND,company,,,952.0,,,
lei:6488V62DJ9X4EA75R046,A Raghunathan & Co LLP,IND,company,,,952.0,,,
lei:6488RE2DDBE82J053637,Brahmaputra Rubber,IND,company,,,952.0,,,
lei:52990037DEDSPEVDV936,XENIA HOME SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,ITA,company,,,952.0,,,
lei:6488C594DAOSN751Q456,ROHINI AGRO PRODUCTS PRIVATE LIMITED,IND,company,,,952.0,,,
lei:64880Z3J50JQ6KP45X67,PROMIX CONCRETE INDIA,IND,company,,,952.0,,,
lei:724500DFHGQJCXPAQH90,Bridge Chemicals B.V.,NLD,company,,,952.0,,,
lei:969500LYQSRVNTEFNS95,IMMO SNOW,FRA,company,,,952.0,,,
lei:724500DNEEJFBRHZWN14,BudgetSMS B.V.,NLD,company,,,952.0,,,
lei:984500996KFNEC9A6G13,CAPRIA VENTURES INDIA FUND III,IND,company,,,952.0,,,
lei:98450047DDAL12EABA13,MSX Invest GmbH,DEU,company,,,952.0,,,
lei:6488E42N60B43MHIY158,VDS Advisory,BEL,company,,,952.0,,,
lei:699400IQXAOUI46ARH04,Saturne S.à r.l.-s.,LUX,company,,,952.0,,,
lei:894500GA5WKZHR7HX375,THIRUKUMARAN GREEN POWER PRIVATE LIMITED,IND,company,,,952.0,,,
lei:96950036VOYX3A583P38,OTTERWISE IT,FRA,company,,,952.0,,,
lei:9845007582CD6BD42K46,RAINBOW PHARMA AGENCIES,IND,company,,,952.0,,,
lei:894500CKIJYLDWS9YV38,"ARCOLA, s. r. o.",SVK,company,,,952.0,,,
lei:254900IGWNYRQQD6Y737,CORVANTIX CAPITAL LTD,GBR,company,,,952.0,,,
lei:984500C3CU7C5AF6X374,PARAS OXIDE PRIVATE LIMITED,IND,company,,,952.0,,,
lei:391200J2024ZCK7LM859,UMS Beteiligungs GmbH,DEU,company,,,952.0,,,
lei:894500FIWSE3I1SV3R10,RADHE ENTERPRISES,IND,company,,,952.0,,,
lei:259400NHWPDDPSF5TH76,RYSZARD LASKO HOLOWNIK DROGOWY TRANSPORT SAMOCHODOWY,POL,company,,,952.0,,,
lei:64887B449H7LR0PDC858,ALPHACAP LABS LIMITED,GBR,company,,,952.0,,,
lei:529900OHS8VRVHWA1V19,IMPRESA EDILE RUGGERI MICHELE S.R.L.,ITA,company,,,952.0,,,
lei:529900VL5G5RWN1HHQ40,CityLife SPA,ITA,company,,,952.0,,,
lei:894500GAS2S21OJ0JB89,JASRANEY AND COMPANY INDIA,IND,company,,,952.0,,,
lei:529900EKNYIMVH830J98,iShares iBonds Dec 2036 Term $ Corp UCITS ETF,IRL,company,,,952.0,,,
lei:894500G4GT9KVFZYPJ07,M/S SHYAM VENTURES,IND,company,,,952.0,,,
lei:875500928I17QP0RAK85,UBS Wellington Dynamic Total Return (USD),SGP,company,,,952.0,,,
lei:894500G7P7SPA1XFG769,KOLNS INDUSTRIES,IND,company,,,952.0,,,
lei:8156004F214F5B855F40,IMMOBILIARE ALEXIUS S.R.L,ITA,company,,,952.0,,,
lei:81560059D55BCDDA7403,CELV HOLDING S.R.L.,ITA,company,,,952.0,,,
lei:529900Q6E31QGYQJTO44,Ev Dynamics (Holdings) Limited,BMU,company,,,952.0,,,
lei:815600AA8F63D6010009,FINSEA S.R.L.,ITA,company,,,952.0,,,
lei:81560087BB4B256B7B51,FERBA S.R.L.,ITA,company,,,952.0,,,
lei:81560084A03C40D55419,SOLUTECH S.R.L.,ITA,company,,,952.0,,,
lei:391200PD0U9KWUM5ON96,Westerwälder Hof Welschneudorf eGbR,DEU,company,,,952.0,,,
lei:529900H1DNFE09RRX534,GREENTECH METALS LIMITED,AUS,company,,,952.0,,,
lei:3912002L8OZ041CZD354,Erich Kornhuber Spenglerei und Dachdeckerei GmbH,AUT,company,,,952.0,,,
lei:5299007AD47GPBSI6483,ADEX MINING INC.,CAN,company,,,952.0,,,
lei:81560087AF8E45AF0758,DELTACQUE S.R.L.,ITA,company,,,952.0,,,
lei:5299004N1XN9JIM4LN43,PACIFIC LIME AND CEMENT LIMITED,SGP,company,,,952.0,,,
lei:636700FJ1GLMKSAB3217,MEGA JEWELRY DESIGN LTD.,CAN,company,,,952.0,,,
lei:636700DUWN6ULSO4SH82,Norrahammars församling,SWE,company,,,952.0,,,
lei:815600BA0CE2E80D2882,INTUR S.R.L.,ITA,company,,,952.0,,,
lei:984500CB510B79F68603,PHOENIX JOHNSON LTD,GBR,company,,,952.0,,,
lei:815600C4EDE6D9D91B55,NEXTHUB SOCIETA' A RESPONSABILITA' LIMITATA,ITA,company,,,952.0,,,
lei:815600EFC17863533E02,RUBICON CAPITAL VENTURES SOCIETA' A RESPONSABILITA' LIMITATA,ITA,company,,,952.0,,,
lei:8156009E08FEFA719B96,IGL SOCIETA' SEMPLICE,ITA,company,,,952.0,,,
lei:87550067J3XVCQFQGZ70,UBS TENBAGGER ALL CHINA EQUITY (USD),SGP,company,,,952.0,,,
lei:95980067TWJ8MQX71W29,YOSIRE IKO SOCIEDAD LIMITADA,ESP,company,,,952.0,,,
lei:984500F126D2D139R190,TARA ANAND EDUCATION TRUST (R),IND,company,,,952.0,,,
